bridge_deck,dew_point,wind_chill,wet_bulb,air_temp,relative_humidity,wind_speed
-8.67,-13.6,-13.43,-8.96,-7.49,61.62,4.11
-7.6,-17.68,-14.06,-9.63,-7.49,43.96,4.87
1.28,-25.43,-15.01,-10.48,-7.49,22.34,6.02
-7.16,-16.88,-14.19,-9.51,-7.48,46.98,4.58
-7.45,-16.9,-11.7,-9.49,-7.46,46.85,2.44
-7.68,-22.12,-10.78,-10.16,-7.46,29.93,1.8
-7.74,-22.15,-11.29,-10.15,-7.45,29.84,2.22
-7.69,-13.94,-12.2,-8.98,-7.44,59.7,2.87
0.05,-28.7,-15.81,-10.68,-7.43,16.49,8.19
-7.59,-17.36,-12.97,-9.54,-7.43,44.93,3.51
-3.03,-29.12,-14.59,-10.69,-7.42,15.83,5.54
-7.57,-16.53,-13.95,-9.41,-7.42,48.15,4.25
-2.21,-28.8,-15.07,-10.67,-7.41,16.31,6.14
-6.29,-14.65,-12.77,-9.09,-7.41,56.21,3.34
-8.34,-13.29,-14.75,-8.82,-7.39,62.75,5.33
-6.86,-15.13,-9.38,-9.16,-7.39,53.99,1.06
-6.93,-14.37,-12.56,-9.02,-7.38,57.39,2.92
-7,-15.67,-9.95,-9.24,-7.38,51.56,1.32
-6.49,-16.92,-10.72,-9.44,-7.38,46.49,1.85
-7.36,-16.88,-11.83,-9.43,-7.37,46.61,2.55
-7.51,-13.98,-11.71,-8.93,-7.36,59.17,2.38
-7.57,-14.68,-11.89,-9.06,-7.36,55.87,2.44
-7.25,-16.91,-12.86,-9.42,-7.36,46.41,3.64
-8.51,-13.13,-12.49,-8.76,-7.35,63.32,3.03
0.45,-28.28,-15.47,-10.57,-7.33,17,7.89
-6.99,-16.2,-8.98,-9.28,-7.32,49.14,1
-7,-16.08,-9.6,-9.25,-7.31,49.57,1.23
-8.66,-15.32,-11.64,-9.14,-7.3,52.79,2.31
-8.43,-15.23,-10.73,-9.12,-7.3,53.15,1.89
-7.62,-13.99,-11.67,-8.89,-7.3,58.86,2.42
-8.56,-17.12,-9.75,-9.42,-7.3,45.44,1.46
-6.48,-17.41,-10.97,-9.45,-7.3,44.33,2.08
-7.71,-22.19,-11.16,-10.04,-7.29,29.36,2.05
-7.56,-17.11,-12.51,-9.39,-7.28,45.38,3.28
-7.46,-20.07,-9.31,-9.77,-7.25,35.21,1.21
-0.88,-28.97,-14.38,-10.55,-7.24,15.85,6.18
-7.47,-16.91,-12.19,-9.31,-7.21,45.9,2.92
-7.61,-22.54,-10.24,-10.01,-7.21,28.3,1.54
-1.21,-28.77,-15.72,-10.49,-7.18,16.06,7.68
-0.46,-28.51,-16.21,-10.48,-7.18,16.45,8.66
-6.88,-15.82,-12.39,-9.11,-7.18,50.15,3.28
-1.88,-25.59,-14.31,-10.26,-7.18,21.53,5.68
-8.74,-17.11,-9.9,-9.31,-7.16,44.95,1.53
-2.58,-28.68,-14.28,-10.47,-7.16,16.18,5.42
-8.39,-15.17,-10.97,-8.99,-7.15,52.76,2.19
-6.48,-21.37,-14.09,-9.86,-7.15,31.24,4.68
-6.83,-16.3,-12.87,-9.15,-7.13,48,3.8
-6.77,-16.17,-12.33,-9.14,-7.13,48.56,3.2
-6.89,-15.98,-12.31,-9.1,-7.13,49.29,3.18
-7.37,-21.09,-10.48,-9.8,-7.13,31.95,1.86
-0.12,-28.57,-14.73,-10.44,-7.12,16.3,6.29
0.73,-28.04,-15.58,-10.4,-7.12,17.11,8.32
-8.88,-17.09,-8.38,-9.27,-7.11,44.87,0.87
-1.6,-25.88,-14.28,-10.23,-7.11,20.84,5.79
-6.95,-16.05,-9.03,-9.09,-7.1,48.88,1.05
-2,-25.53,-14.24,-10.2,-7.1,21.5,5.46
-5.56,-15.15,-13.62,-8.94,-7.08,52.61,4.58
-7.33,-15.73,-10.28,-9.03,-7.08,50.11,1.74
-6.84,-14.92,-8.6,-8.89,-7.07,53.58,1.02
-6.87,-15.03,-9.01,-8.9,-7.06,53.03,1.15
-8.19,-16.99,-12.77,-9.21,-7.05,45.02,4.32
-7.15,-16.92,-12.75,-9.19,-7.05,45.31,3.91
-6.95,-16.47,-12.56,-9.13,-7.05,47.06,3.55
-0.58,-28.59,-14.91,-10.37,-7.03,16.16,6.59
-6.73,-15.94,-13.21,-9.03,-7.03,49.11,4.42
-6.97,-16.75,-14.06,-9.15,-7.02,45.85,4.94
-8.39,-15.21,-10.16,-8.9,-7.01,52.07,1.84
-2.46,-8.11,-8.25,-7.33,-7.01,91.85,0.78
-7.28,-15.91,-10.85,-9,-7,49.12,2.19
-8.7,-17.14,-9.64,-9.2,-7,44.32,1.5
-8.78,-16.46,-8.15,-9.09,-6.99,46.87,0.87
-7.29,-21.93,-10.52,-9.79,-6.99,29.36,1.88
-1.1,-25.95,-15.19,-10.15,-6.99,20.52,7.5
1.46,-27.08,-15.9,-10.24,-6.98,18.49,9.91
-8.66,-16.74,-9.43,-9.13,-6.98,45.74,1.37
1.02,-27.34,-15.51,-10.25,-6.97,18.04,8.67
-8.84,-17.15,-8.37,-9.17,-6.96,44.13,1.01
-1.43,-25.32,-14.03,-10.07,-6.96,21.67,5.65
-7.2,-16.1,-10.53,-9,-6.95,48.14,1.97
-1.1,-25.88,-15.02,-10.11,-6.95,20.59,7.17
-0.98,-25.66,-15.09,-10.1,-6.95,21.01,7.64
-8.58,-17.07,-10.32,-9.14,-6.94,44.36,1.64
-6.79,-14.84,-8.06,-8.77,-6.93,53.36,0.89
-7,-16.07,-10.16,-8.97,-6.91,48.1,1.81
-8.4,-17.06,-11.07,-9.12,-6.9,44.25,2.39
-7.04,-16.72,-12.55,-9.05,-6.9,45.53,3.72
-6.93,-15.17,-9.48,-8.8,-6.89,51.76,1.38
1.99,-25.17,-14.52,-10.01,-6.89,21.85,6.23
-6.65,-15.84,-13.48,-8.9,-6.88,48.91,5.05
-0.74,-25.96,-15.63,-10.06,-6.88,20.32,8.91
-6.23,-15.5,-9.02,-8.83,-6.87,50.29,1.33
-1.03,-25.16,-14.63,-10,-6.87,21.85,6.65
-7.11,-16.15,-10.52,-8.94,-6.86,47.6,2.09
-8.78,-17.15,-9.23,-9.1,-6.86,43.78,1.28
-6.74,-21.3,-10.14,-9.62,-6.85,30.71,1.94
-7.11,-12.88,-8.04,-8.33,-6.84,62.16,1
-7.01,-14.8,-8.34,-8.69,-6.83,53.1,0.94
1.79,-24.99,-14.47,-9.95,-6.83,22.1,5.61
-6.96,-15.28,-9.06,-8.76,-6.81,50.99,1.24
-6.91,-15.76,-9.83,-8.84,-6.8,48.96,1.68
-0.76,-25.1,-15.35,-9.94,-6.8,21.83,8.09
-8.38,-15.16,-10.16,-8.73,-6.79,51.39,1.98
-4.89,-15.74,-14.84,-8.81,-6.78,48.96,7.04
-8.45,-16.97,-9.34,-9.01,-6.78,44.19,1.38
-6.74,-14.39,-7.48,-8.58,-6.78,54.71,0.77
-0.62,-25.68,-15.75,-9.97,-6.78,20.69,9.58
-3.82,-8.09,-8.96,-7.16,-6.78,90.36,1.32
-1.79,-7.84,-8.94,-7.09,-6.78,92.22,1.17
-1.97,-7.79,-9.47,-7.06,-6.76,92.4,1.44
-8.27,-17.07,-12.19,-9,-6.74,43.68,3.58
1.25,-26.8,-15.6,-10.04,-6.74,18.63,8.65
-6.91,-15.78,-8.09,-8.79,-6.74,48.63,0.84
-1.08,-25.03,-13.94,-9.88,-6.73,21.86,5.66
-1.04,-24.27,-14.49,-9.81,-6.73,23.39,6.42
-3.84,-7.96,-7.13,-7.07,-6.7,90.74,0.64
-8.49,-17.21,-10,-8.98,-6.69,43.03,1.78
1.83,-26.46,-15.53,-9.97,-6.69,19.14,9.79
-6.84,-16.06,-9.36,-8.8,-6.69,47.35,1.53
-7.03,-14.93,-8.72,-8.6,-6.68,51.91,1.1
-8.79,-17.16,-8.97,-8.96,-6.67,43.12,1.34
-6.55,-15.56,-12.56,-8.7,-6.67,49.29,4.11
-6.54,-16.64,-12.06,-8.88,-6.67,45.03,3.15
-6.69,-16.86,-13.65,-8.89,-6.65,44.15,5.23
-8.3,-15.19,-10.66,-8.63,-6.64,50.66,2.5
-6.71,-22.89,-9.56,-9.62,-6.64,26.27,1.67
-8.64,-15.19,-10.88,-8.61,-6.61,50.56,2.31
-6.82,-23.25,-10.59,-9.64,-6.61,25.38,2.19
-6.35,-14.87,-11.95,-8.53,-6.6,51.87,3.54
-6.63,-14.48,-8.07,-8.47,-6.6,53.59,0.99
-0.36,-25.84,-15,-9.84,-6.6,20.11,8.63
-6.54,-15.59,-12.29,-8.65,-6.59,48.85,3.84
-3.75,-7.96,-8.79,-6.99,-6.59,89.98,1.27
-8.72,-17.09,-8.53,-8.87,-6.57,43.02,1.1
-6.37,-15.08,-11.51,-8.55,-6.57,50.9,3.07
-5.6,-21.73,-13.86,-9.45,-6.56,28.9,5.49
-4.63,-9.11,-10.69,-7.26,-6.55,82.06,2.45
-6.72,-16.16,-7.91,-8.71,-6.54,46.41,0.97
-7.07,-14.94,-8.32,-8.5,-6.54,51.32,1.07
-6.63,-22.33,-9.22,-9.5,-6.54,27.39,1.53
-4.26,-16.88,-14.93,-8.82,-6.53,43.69,7.79
-6.55,-15.14,-11.8,-8.52,-6.52,50.43,3.59
-6.22,-17.28,-13.99,-8.85,-6.51,42.17,6.31
4.2,-11.04,4.65,0.18,-6.5,29.25,1.44
-6.54,-21.91,-9.25,-9.42,-6.49,28.32,1.61
-5.86,-17.57,-13.75,-8.87,-6.48,41.06,6.14
-2.2,-7.47,-7.62,-6.78,-6.48,92.68,0.82
-4.5,-9.03,-10.47,-7.19,-6.47,82.03,2.26
-7.05,-15.04,-8,-8.47,-6.47,50.67,1.03
-3.71,-7.9,-8.16,-6.89,-6.47,89.55,1.08
-0.27,-25.99,-14.92,-9.75,-6.45,19.61,9.08
-5.69,-18.15,-13.76,-8.92,-6.44,38.99,6.17
-6,-17.55,-13.72,-8.83,-6.44,40.98,6.01
-5.98,-16.44,-8.09,-8.67,-6.44,44.98,1.06
2.57,-12.03,4.27,-0.69,-6.43,29.22,0.87
3.46,-13.14,1.53,-2.01,-6.43,30.43,1.18
8.8,-9.82,11.89,3.83,-6.42,21.4,1.2
-4.84,-9.08,-11.01,-7.17,-6.42,81.42,2.87
-3.68,-18.21,-15.06,-8.92,-6.42,38.73,8.67
-8.38,-17.12,-9.27,-8.76,-6.41,42.39,1.5
-5.47,-18.44,-13.74,-8.93,-6.4,37.92,6.13
-6.3,-14.91,-7.29,-8.39,-6.4,50.93,0.79
-6.44,-23.67,-9.12,-9.52,-6.4,24.08,1.55
-4.11,-8.9,-10.95,-7.1,-6.39,82.38,2.73
-6.76,-11.91,-7.07,-7.81,-6.39,64.92,0.75
-3.66,-7.9,-8.11,-6.83,-6.39,89.03,1.11
-5.68,-18.29,-8.91,-8.9,-6.38,38.33,1.43
-6.08,-17.9,-7.37,-8.85,-6.38,39.63,0.83
-5.71,-16.11,-8.56,-8.58,-6.38,46.04,1.29
-5.91,-16.14,-8.1,-8.57,-6.37,45.87,1.09
-5.88,-15.98,-7.77,-8.55,-6.37,46.52,0.95
-8.57,-14.63,-7.83,-8.33,-6.37,51.99,0.99
-4.29,-15.02,-9.33,-8.4,-6.36,50.32,1.7
-6.06,-17.77,-7.65,-8.81,-6.36,40.01,0.89
-6.51,-15,-9.07,-8.38,-6.36,50.38,1.49
-8.6,-14.53,-8.43,-8.31,-6.36,52.38,1.26
-1.79,-6.99,-8.81,-6.54,-6.35,95.22,1.55
-5.62,-15.47,-8.41,-8.45,-6.35,48.47,1.25
-6.3,-14.76,-6.39,-8.33,-6.35,51.36,0.55
-7.01,-14.57,-7.39,-8.29,-6.34,52.11,0.86
7.83,-14.84,5.55,-0.43,-6.33,21.41,1.18
-8.22,-14.87,-9.7,-8.35,-6.33,50.8,1.97
-6.96,-22.64,-9.28,-9.37,-6.33,26.22,1.8
2.67,-24.47,-14.17,-9.54,-6.33,22.29,6.66
-5.71,-18.23,-9.25,-8.86,-6.33,38.39,1.61
-7.8,-14.95,-10.48,-8.36,-6.32,50.47,2.67
-5.51,-16.53,-11.49,-8.6,-6.32,44.23,3.15
-4.83,-9.05,-10.2,-7.08,-6.31,80.94,2.27
-4.8,-9.02,-10.82,-7.07,-6.31,81.13,2.74
-4.57,-8.82,-11.05,-7.02,-6.31,82.4,3.02
-4.48,-8.58,-11.2,-6.96,-6.31,83.94,3.15
-4.4,-9.06,-12.02,-7.08,-6.31,80.86,3.98
-6.65,-16.29,-8.82,-8.56,-6.31,45.12,1.45
-4.32,-9.05,-11.82,-7.08,-6.3,80.89,3.78
-5.51,-16.12,-6.65,-8.52,-6.3,45.71,0.65
-5.47,-15.85,-7.07,-8.48,-6.3,46.76,0.82
-4.78,-9.08,-10.38,-7.08,-6.29,80.6,2.44
-3.56,-7.93,-8.9,-6.77,-6.29,88.18,1.56
-6.12,-18.35,-8.05,-8.84,-6.29,37.88,1.08
-6.05,-16.92,-7.22,-8.64,-6.29,42.75,0.77
-6.43,-15.78,-12.31,-8.46,-6.29,46.99,4.41
-4.33,-14.88,-9.57,-8.32,-6.28,50.59,1.81
-4.25,-15.08,-9.33,-8.35,-6.28,49.75,1.72
-4.25,-15.18,-9.8,-8.36,-6.28,49.33,2.01
-8.25,-17.06,-8.42,-8.66,-6.28,42.21,1.21
-5.77,-15.53,-6.06,-8.41,-6.28,47.95,0.61
-3.77,-8.88,-10.52,-7.01,-6.27,81.79,2.46
-5.91,-13.03,-8.93,-7.96,-6.27,58.8,1.55
-4.21,-15.24,-10.04,-8.37,-6.27,49.08,2.17
-6.6,-16.42,-9.66,-8.55,-6.27,44.5,2.02
-5.81,-15.21,-8.24,-8.35,-6.27,49.19,1.19
-4.75,-9.05,-9.83,-7.04,-6.26,80.61,2.07
-4.61,-8.94,-11.61,-7.01,-6.25,81.26,3.49
-4.54,-8.82,-10.64,-6.97,-6.25,81.99,2.7
-6.07,-17.04,-7.49,-8.63,-6.25,42.19,1.01
2.82,-24.41,-13.24,-9.47,-6.25,22.27,5.58
-4.67,-8.98,-10.19,-7.01,-6.24,80.91,2.38
-4.42,-8.71,-10.7,-6.94,-6.24,82.66,2.8
-7.07,-13.96,-7.61,-8.11,-6.24,54.38,0.87
-4.48,-8.69,-11.42,-6.93,-6.23,82.69,3.31
0,-25.73,-14.25,-9.56,-6.23,19.75,8.17
-6.35,-15.54,-12.05,-8.37,-6.22,47.68,4.12
-7.93,-15,-10.57,-8.29,-6.21,49.84,2.69
-8.04,-16.97,-10.51,-8.6,-6.21,42.28,2.89
-3.6,-7.76,-7.77,-6.67,-6.21,88.75,1.02
8.13,-14.45,5.91,-0.1,-6.2,21.42,0.99
-4.18,-15.3,-9.33,-8.33,-6.2,48.56,1.79
-5.88,-16.55,-6.88,-8.51,-6.19,43.74,0.73
-5.86,-12.98,-9.95,-7.88,-6.18,58.6,2.23
-4.74,-21.87,-13,-9.19,-6.18,27.75,5.23
2.39,-25.64,-14.96,-9.52,-6.17,19.81,9.8
-4.73,-8.92,-10.35,-6.95,-6.16,80.82,2.44
-4.65,-8.81,-11.26,-6.92,-6.16,81.52,3.26
-4.2,-8.99,-11.69,-6.96,-6.16,80.39,3.88
-6.44,-11.66,-7.4,-7.59,-6.16,65.08,1.02
-6.14,-11.63,-7,-7.58,-6.16,65.24,0.79
-4.41,-8.8,-11.87,-6.9,-6.15,81.47,3.84
-4.57,-18.9,-13.58,-8.81,-6.15,35.77,6.2
-8.2,-14.7,-7.69,-8.19,-6.14,50.81,1.03
-6.85,-23.88,-10.9,-9.34,-6.14,23.15,2.68
-8.09,-14.63,-8.14,-8.16,-6.13,51.06,1.25
-8.15,-14.59,-8.13,-8.16,-6.13,51.2,1.22
-4.32,-14.74,-9.57,-8.18,-6.12,50.56,1.9
-4.14,-15.38,-9.76,-8.29,-6.12,47.95,2.13
-6.42,-12.01,-6.66,-7.63,-6.12,63.08,0.78
-5.88,-10.04,-9.01,-7.19,-6.12,73.81,1.68
-6.32,-15.56,-12.45,-8.3,-6.11,47.19,4.91
-8.77,-21,-9.36,-9.05,-6.1,29.76,1.86
-8.62,-20.94,-9.97,-9.04,-6.1,29.91,2.4
-6.64,-16.06,-8.06,-8.37,-6.1,45.26,1.07
-5.73,-9.86,-9.65,-7.13,-6.1,74.73,2.05
-1.65,-6.76,-7.73,-6.3,-6.1,95.1,1.02
-6.16,-11.62,-7.76,-7.53,-6.09,64.96,1.03
-6.05,-11.53,-9.02,-7.51,-6.09,65.39,1.66
-7.94,-14.99,-10.46,-8.19,-6.08,49.36,2.62
-7.94,-14.92,-10.2,-8.18,-6.08,49.64,2.32
-7.88,-14.93,-10.5,-8.18,-6.08,49.62,2.54
-8.5,-20.29,-10.42,-8.95,-6.08,31.57,2.65
-6,-11.17,-9.48,-7.42,-6.08,67.23,1.84
-3.5,-7.9,-8.04,-6.62,-6.08,86.94,1.22
-5.44,-18.04,-8.01,-8.64,-6.07,38.26,1.2
-3.09,-18.24,-14.58,-8.68,-6.07,37.62,8.23
-6.48,-16.49,-8.64,-8.41,-6.07,43.56,1.54
-8.45,-14.62,-7.83,-8.12,-6.07,50.88,1.05
-6.9,-23.9,-10.34,-9.29,-6.07,23,2.52
-5.02,-17.09,-10.76,-8.5,-6.06,41.41,2.75
-5.8,-12.8,-10.17,-7.75,-6.05,58.93,2.5
-5.81,-10.26,-9.37,-7.19,-6.05,72.14,2.17
-15.17,-33.87,-18.2,-18.49,-6.04,21.45,0.72
-4.11,-15.45,-9.57,-8.24,-6.04,47.4,2.04
-8.47,-20.76,-10.1,-8.97,-6.04,30.24,2.52
-4.09,-15.51,-9.77,-8.24,-6.03,47.09,2.19
-8.6,-14.83,-8.72,-8.13,-6.03,49.85,1.44
2.94,-24.17,-12.54,-9.29,-6.03,22.38,5.3
-7.71,-14.82,-10,-8.12,-6.02,49.82,2.42
-5.72,-12.07,-10.57,-7.58,-6.02,62.26,2.91
-4.07,-15.52,-10.35,-8.24,-6.02,47.04,2.65
-8.85,-20.73,-9.42,-8.96,-6.02,30.27,1.94
-5.97,-16.73,-7.3,-8.42,-6.02,42.54,0.93
-6.09,-13.99,-7.72,-7.95,-6.02,53.31,1.08
-5.23,-9.62,-7.44,-7.01,-6.02,75.67,1.04
-7.74,-14.99,-10.3,-8.14,-6.01,49.09,2.61
-4.03,-15.59,-10.31,-8.24,-6.01,46.73,2.66
-6.27,-15.17,-11.18,-8.16,-6.01,48.36,3.48
-6.6,-14.26,-7.44,-8,-6.01,52.14,0.91
-5.41,-9.77,-6.18,-7.04,-6.01,74.78,0.64
-0.22,-23.56,-14.22,-9.2,-5.99,23.55,8.48
-8.07,-14.31,-8.19,-7.99,-5.98,51.79,1.3
-0.18,-24.26,-14.56,-9.26,-5.98,22.11,8.93
-5.83,-9.34,-10.23,-6.92,-5.98,77.1,2.57
-5.8,-9.96,-6.42,-7.07,-5.97,73.42,0.71
-3.68,-7.63,-6.47,-6.46,-5.97,88.06,0.67
22.12,-6.64,15.64,6.41,-5.96,21.5,0.9
-6.22,-14.39,-10.11,-7.99,-5.96,51.43,2.49
-3.96,-15.66,-10.13,-8.21,-5.95,46.25,2.53
-6.22,-14.82,-10.54,-8.05,-5.95,49.56,2.88
-3.99,-15.59,-10.47,-8.19,-5.94,46.48,2.81
-3.45,-7.87,-7.15,-6.51,-5.93,86.19,0.93
-6.41,-16.45,-7.48,-8.3,-5.92,43.21,1.08
-6.09,-13.48,-7.21,-7.79,-5.92,55.18,0.95
-6.17,-13.95,-9.57,-7.87,-5.91,53.05,2.05
-0.6,-22.1,-13.88,-9.01,-5.91,26.65,7.93
-0.24,-24.24,-14.72,-9.2,-5.9,22.03,9.48
-5.86,-15.3,-6.3,-8.09,-5.89,47.42,0.71
-7.67,-14.7,-9.55,-7.99,-5.88,49.79,2.23
-4.17,-10.14,-11.01,-7.05,-5.88,71.83,3.5
-5.69,-12.39,-9.78,-7.55,-5.88,60.08,2.49
-5.65,-9.96,-9.56,-7,-5.88,72.91,2.18
-5.61,-10.06,-8.48,-7.03,-5.88,72.37,1.67
20.4,-6.93,16.38,6.17,-5.87,21.51,0.67
-3.89,-15.77,-10.6,-8.17,-5.87,45.59,3.06
2.5,-25.38,-13.51,-9.28,-5.87,19.84,7.78
2.92,-24.19,-12.48,-9.17,-5.87,22.06,5.29
-8,-14.87,-9.77,-8.01,-5.86,49.01,2.22
-5.73,-12.92,-10.09,-7.64,-5.86,57.48,2.52
-6.33,-16.75,-7.47,-8.3,-5.86,41.96,1.04
-8.07,-16.32,-7.52,-8.24,-5.86,43.48,0.99
-5.92,-14.65,-7.93,-7.96,-5.86,49.93,1.26
-6.16,-11.53,-7.08,-7.35,-5.86,64.28,0.84
-6.57,-15.72,-7.08,-8.12,-5.84,45.62,0.85
-8.36,-14.84,-8.17,-8,-5.84,49.1,1.24
-5.97,-13.74,-7.88,-7.78,-5.84,53.73,1.25
-0.2,-24.55,-14.04,-9.18,-5.84,21.31,8.03
-5.3,-9.59,-7.01,-6.88,-5.84,74.83,0.85
-6.18,-16.86,-7.22,-8.3,-5.83,41.47,0.81
-3.97,-22.1,-13.1,-8.96,-5.83,26.48,5.97
-3.68,-7.33,-5.41,-6.28,-5.83,89.2,0.49
-5.76,-10.44,-6.3,-7.07,-5.82,69.86,0.71
-5.21,-9.83,-5.74,-6.93,-5.82,73.27,0.56
-4.2,-10.15,-10.7,-7,-5.81,71.42,3.37
-4.31,-14.05,-9.26,-7.83,-5.81,52.26,1.92
-6.21,-16.99,-6.45,-8.3,-5.81,40.96,0.75
-5.9,-15.34,-6.7,-8.04,-5.81,46.96,0.78
-4.32,-14.02,-8.22,-7.82,-5.81,52.38,1.42
-6.41,-11.72,-7.29,-7.35,-5.81,63.07,1.13
-3.74,-20.63,-14.07,-8.77,-5.8,30.03,7.96
-6.53,-14.33,-6.85,-7.86,-5.8,51.01,0.79
2.82,-25.31,-13.1,-9.21,-5.8,19.84,6.64
-3.76,-7.35,-7.64,-6.26,-5.8,88.82,1.17
-3.85,-15.91,-10.61,-8.13,-5.79,44.75,3.13
-5.09,-9.78,-6.61,-6.89,-5.79,73.44,0.78
-4.07,-9.98,-11.71,-6.95,-5.78,72.26,4.24
-5.16,-23.9,-8.58,-9.08,-5.78,22.49,1.67
2.92,-23.74,-12.94,-9.07,-5.78,22.82,5.6
-5.33,-9.68,-6.77,-6.86,-5.78,73.93,0.83
-3.38,-7.87,-7.13,-6.4,-5.78,85.23,1.03
-8.14,-21.6,-10.14,-8.86,-5.76,27.5,2.78
-8.06,-14.64,-7.08,-7.9,-5.76,49.59,0.99
-1.39,-6.41,-6.35,-5.96,-5.76,95.21,0.67
-6.33,-13.96,-6.31,-7.75,-5.75,52.39,0.71
-5.67,-10.02,-6.06,-6.92,-5.75,71.81,0.78
-7.6,-14.54,-9.27,-7.87,-5.74,49.96,2.09
-2.65,-8.62,-11,-6.57,-5.74,80.13,3.39
-6.43,-14.18,-6.63,-7.79,-5.74,51.41,0.78
-6.31,-11.6,-6.55,-7.28,-5.74,63.36,0.76
-5.17,-9.84,-5.41,-6.86,-5.73,72.73,0.49
-4.08,-8.62,-10.11,-6.56,-5.72,80.05,2.93
-3.16,-21.94,-13.16,-8.86,-5.72,26.64,6.68
-3.74,-16.45,-11.02,-8.16,-5.72,42.55,3.74
2.94,-23.9,-12.39,-9.04,-5.72,22.4,5.13
-7.76,-17.13,-10.05,-8.26,-5.71,40.19,2.84
-8.24,-21.39,-10.27,-8.81,-5.71,27.92,2.98
-7.88,-16.92,-10.96,-8.22,-5.7,40.86,3.73
-7.84,-16.91,-10.18,-8.22,-5.7,40.92,2.88
-2.45,-18.55,-14.1,-8.44,-5.7,35.62,7.95
-5.98,-14.02,-8.1,-7.72,-5.69,51.87,1.48
2.88,-24.76,-12.44,-9.09,-5.69,20.69,5.37
-1.09,-20.04,-13.51,-8.62,-5.69,31.32,7.76
-3.55,-7.12,-5.83,-6.12,-5.69,89.6,0.6
-1.88,-20.37,-14.01,-8.66,-5.68,30.43,8.61
-7.98,-14.81,-7.61,-7.87,-5.68,48.59,1.17
-0.88,-20.31,-13.94,-8.64,-5.68,30.58,8.46
-1.07,-6.3,-8.03,-5.87,-5.68,95.35,1.39
-7.53,-14.37,-8.58,-7.79,-5.67,50.36,1.68
-7.48,-14.28,-8.28,-7.77,-5.67,50.73,1.59
-2.42,-20.36,-14.06,-8.64,-5.67,30.43,8.72
-4.52,-16.78,-9.34,-8.17,-5.67,41.24,1.98
-5.17,-18.53,-8.25,-8.42,-5.67,35.6,1.52
-8.14,-14.89,-6.98,-7.87,-5.66,48.23,1.04
-3.66,-7.22,-6.97,-6.13,-5.66,88.79,0.95
-3.78,-16.12,-9.77,-8.07,-5.65,43.51,2.53
-3.75,-16.19,-9.38,-8.07,-5.65,43.25,2.25
-3.64,-7.37,-8.53,-6.17,-5.65,87.67,1.62
-5.36,-8.25,-8.69,-6.4,-5.65,81.91,1.82
-3.71,-7.13,-5.59,-6.09,-5.65,89.28,0.53
-3.88,-8.61,-10.74,-6.5,-5.64,79.57,3.52
-3.62,-16.45,-10.17,-8.11,-5.64,42.31,2.92
1.08,-21.81,-13.94,-8.79,-5.64,26.76,9.08
-5.84,-15.39,-5.86,-7.93,-5.64,46.22,0.7
-5.1,-18.67,-7.36,-8.4,-5.63,35.05,1.18
-8.33,-20.96,-10.36,-8.7,-5.63,28.8,3.07
-3.66,-16.36,-11.15,-8.08,-5.63,42.6,3.85
-4.89,-23.83,-9.47,-8.96,-5.63,22.38,2.27
-5.57,-9.79,-7.66,-6.79,-5.63,72.51,1.38
-0.81,-6.25,-8.15,-5.82,-5.62,95.34,1.45
-5.11,-12.49,-10.47,-7.38,-5.61,58.41,3.33
-5.58,-12.73,-9.19,-7.42,-5.61,57.26,2.05
-5.17,-18.04,-7.34,-8.3,-5.61,36.92,1.09
-1.8,-6.19,-8.45,-5.79,-5.61,95.71,1.65
-6.52,-16,-7.45,-8,-5.61,43.83,1.06
-4.32,-14.47,-8.11,-7.76,-5.61,49.73,1.44
-0.37,-20.79,-13.17,-8.65,-5.61,29.19,6.63
-5.69,-8.4,-8.46,-6.41,-5.61,80.71,1.68
-5.62,-11.69,-8.88,-7.19,-5.59,62.14,2.08
-5.61,-16.96,-5.95,-8.14,-5.59,40.38,0.76
-4.94,-10.04,-5.02,-6.81,-5.59,70.85,0.46
-4.98,-10.03,-5.56,-6.81,-5.59,70.91,0.57
-5.03,-7.09,-6.91,-6.05,-5.59,89.22,0.96
-3.7,-16.37,-9.48,-8.06,-5.58,42.4,2.36
-8.1,-21.42,-9.58,-8.71,-5.58,27.58,2.56
-1.74,-6.16,-5.25,-5.76,-5.58,95.64,0.53
-3.75,-9.75,-11.33,-6.74,-5.57,72.42,4.23
-5.33,-11.43,-9.77,-7.12,-5.57,63.39,2.6
-5.29,-12.22,-9.46,-7.29,-5.57,59.52,2.39
-3.66,-16.44,-9.56,-8.06,-5.57,42.12,2.41
-5.5,-8.23,-7.85,-6.35,-5.57,81.55,1.39
-4.89,-7.15,-6.65,-6.05,-5.57,88.65,0.9
-4.95,-7.11,-7.45,-6.03,-5.57,88.89,1.18
-5.01,-7.07,-7.72,-6.02,-5.57,89.14,1.3
-1.01,-6.47,-6.54,-5.85,-5.57,93.33,0.84
-3.79,-8.54,-11.08,-6.42,-5.56,79.53,4.06
-3.92,-9.72,-11.58,-6.73,-5.56,72.48,4.41
-3.59,-16.56,-10.57,-8.07,-5.56,41.66,3.38
-3.51,-16.73,-10.44,-8.09,-5.56,41.05,3.35
-8.2,-21.47,-10,-8.7,-5.56,27.4,2.69
-1.76,-20.13,-13.41,-8.53,-5.56,30.77,7.66
-3.78,-16.53,-10.82,-8.06,-5.56,41.75,3.64
